MS SubClass,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,HouseAge,TotalSF,TotalBath,IsRemod,OverallScore,PorchSF
60,0.15753424657534243,0.04990817825661116,1,7,7,1993,2003,0.0,4,3,4,3,1,4,0.21382978723404256,1,0.0,0.2880698351115422,0.3106674984404242,5,0.1950659781985083,0.4015401540154015,0.0,0.40447504302925985,0.0,0.0,2,1,3,1,4,7,8,0,0,0.9030357951971002,2,2.0,0.3071236559139785,3,3,2,0.2598314606741573,0.09433962264150944,0.0,0.468503937007874,0.0,0.0,0,0.0,2,2010,194500,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.125,0.5103945693678404,0.24999999999999997,1,0.5393258426966292,0.47612359550561795
20,0.2054794520547945,0.05124877571008815,1,6,5,1984,1985,0.0,3,3,4,3,1,6,0.1797872340425532,1,0.0,0.34044616876818623,0.32439176543980036,3,0.21887550200803213,0.0,0.0,0.21887550200803213,0.0,0.0,2,0,3,1,3,6,8,0,0,0.8998640688717716,1,2.0,0.32258064516129037,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2010,152000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.19117647058823528,0.3824777259227832,0.16666666666666666,1,0.3258426966292135,0.0
60,0.1678082191780822,0.043462291870714986,1,6,6,1980,1981,0.08125,3,3,4,3,1,1,0.0,1,0.0,0.31522793404461685,0.20274485339987525,3,0.15892139988525528,0.3718371837183718,0.0,0.3528399311531841,0.0,0.0,2,1,3,1,3,7,8,1,3,0.8971454463072044,1,2.0,0.3198924731182796,3,3,2,0.0,0.06738544474393532,0.0,0.0,0.35416666666666663,0.0,0,0.0,4,2010,171000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22058823529411764,0.39881204921510394,0.24999999999999997,1,0.3932584269662921,0.17837078651685392
30,0.1678082191780822,0.05203232125367287,1,5,5,1920,1950,0.0,3,2,3,3,1,1,0.0,1,0.0,0.3957322987390883,0.2545227698066126,3,0.19449225473321857,0.0,0.0,0.19449225473321857,0.0,0.0,1,0,2,1,3,5,8,0,0,0.8699592206615315,1,1.0,0.28830645161290325,3,3,2,0.08497191011235955,0.0,0.07905138339920947,0.0,0.0,0.0,0,0.0,4,2010,67500,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6617647058823529,0.3169282986847688,0.0,1,0.2696629213483146,0.14115168539325842
90,0.16095890410958902,0.046706660137120465,1,6,5,1978,1978,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,0.2822719449225473,0.3212321232123212,0.0,0.4497991967871485,0.0,0.0,2,0,4,2,3,8,8,0,0,0.8962392387856819,1,2.0,0.36223118279569894,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2010,112000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.3326262197708952,0.16666666666666666,0,0.3258426966292135,0.0
85,0.22945205479452052,0.06416503428011752,1,5,7,1961,1995,0.0,3,3,3,3,3,5,0.47819148936170214,1,0.0,0.10184287099903007,0.34591391141609484,3,0.23551348250143428,0.0,0.0,0.23551348250143428,1.0,0.0,1,0,3,1,4,6,6,0,0,0.9003171726325329,1,2.0,0.38709677419354843,3,3,2,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0,0.025806451612903226,6,2010,148000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3602941176470588,0.4094187526516759,0.16666666666666666,1,0.3820224719101123,0.1348314606741573
20,0.1506849315068493,0.04376836434867777,1,5,8,1965,2009,0.0,3,4,3,3,1,6,0.29414893617021276,4,0.07667103538663171,0.10863239573229874,0.27885215221459764,5,0.1606425702811245,0.0,0.0,0.1606425702811245,1.0,0.0,1,0,3,1,3,5,8,1,4,0.8939737199818759,1,1.0,0.22580645161290325,3,3,2,0.29213483146067415,0.1940700808625337,0.0,0.0,0.0,0.0,0,0.0,4,2010,138500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.33088235294117646,0.30844293593551125,0.16666666666666666,1,0.4382022471910112,0.3932584269662921
20,0.17465753424657532,0.05214862879529872,1,5,5,1967,1967,0.019375,3,4,3,3,1,4,0.2393617021276596,1,0.0,0.20950533462657614,0.27510917030567683,3,0.16236374067699366,0.0,0.0,0.16236374067699366,0.0,0.0,1,0,3,1,3,5,8,0,0,0.8926144086995922,1,1.0,0.18817204301075272,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2010,122000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3161764705882353,0.3071701315231226,0.0,0,0.2696629213483146,0.0
20,0.18493150684931503,0.03795298726738491,1,5,5,1963,1963,0.0,3,3,3,3,1,5,0.43829787234042555,1,0.0,0.10475266731328807,0.32439176543980036,2,0.2025243832472748,0.0,0.0,0.2025243832472748,1.0,0.0,1,1,3,1,3,5,8,0,0,0.8894426823742637,3,1.0,0.20698924731182797,3,3,2,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0,0.0,6,2010,133000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.34558823529411764,0.3703860840050912,0.24999999999999997,0,0.2696629213483146,0.1544943820224719
20,0.17465753424657532,0.03426175318315376,1,5,8,1962,2010,0.0,3,4,3,3,1,5,0.350531914893617,1,0.0,0.18477206595538312,0.32439176543980036,5,0.2025243832472748,0.0,0.0,0.2025243832472748,1.0,0.0,1,1,3,1,3,6,8,0,0,0.8889895786135025,1,1.0,0.17473118279569894,3,3,2,0.0,0.14016172506738545,0.0,0.0,0.0,0.0,0,0.0,4,2010,127000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3529411764705882,0.3703860840050912,0.24999999999999997,1,0.4382022471910112,0.07303370786516854
20,0.06164383561643834,0.08637365328109696,1,6,6,1974,2002,0.15625,3,4,3,3,4,4,0.06702127659574468,6,0.5629095674967235,0.10814742967992241,0.3767935121646912,5,0.3327596098680436,0.0,0.0,0.3327596098680436,1.0,0.0,2,0,3,1,3,7,8,2,2,0.894426823742637,3,2.0,0.30981182795698925,3,3,2,0.20786516853932585,0.0,0.18379446640316205,0.0,0.0,0.0,0,0.0,4,2010,169000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2647058823529412,0.5023334747560458,0.33333333333333337,1,0.3932584269662921,0.3384831460674157
60,0.29452054794520544,0.05439520078354554,1,7,5,1992,1992,0.0,4,3,4,3,1,6,0.35851063829787233,1,0.0,0.03685741998060136,0.23393636930754835,5,0.20854847963281697,0.47414741474147415,0.0,0.45582329317269077,1.0,0.0,2,1,3,1,4,8,8,1,3,0.902582691436339,2,2.0,0.3790322580645162,3,3,2,0.16853932584269662,0.05256064690026954,0.0,0.0,0.0,0.0,0,0.0,6,2010,190000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1323529411764706,0.4961815867628341,0.41666666666666663,0,0.3820224719101123,0.19592696629213482
60,0.22945205479452052,0.06019833496571987,1,8,5,1992,1993,0.1125,4,3,4,3,1,6,0.600531914893617,1,0.0,0.12657613967022308,0.4335620711166563,5,0.306368330464716,0.45269526952695266,0.0,0.54245553643144,1.0,0.0,2,1,4,1,4,7,8,1,3,0.902582691436339,2,3.0,0.4791666666666667,3,3,2,0.13904494382022473,0.04043126684636119,0.0,0.0,0.0,0.0,0,0.0,6,2010,285000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1323529411764706,0.6960118795078489,0.41666666666666663,1,0.4382022471910112,0.1601123595505618
